0.613555   0.164456
0.557516   0.404053
0.417102   0.781993
0.132657   0.072768
0.438176   0.096325
0.467331   0.654333
0.078263   0.121626
0.571687   0.786089
0.056397   0.768238
0.898536   0.634260
0.503939   0.803023
0.174369   0.268811
0.666133   0.958812
0.762369   0.283729
0.947698   0.670953
0.270077   0.323194
0.824942   0.064776
0.107389   0.776449
0.564407   0.906863
0.517101   0.851529
0.795117   0.016307
0.700867   0.932747
0.742097   0.612912
0.353322   0.626330
0.180836   0.652471
0.538627   0.703263
0.220837   0.013268
0.429789   0.800682
0.607489   0.074629
0.171013   0.793892
0.668498   0.374085
0.711789   0.928446
0.063417   0.069759
0.824211   0.243464
0.630811   0.746342
0.029894   0.274910
0.439754   0.292490
0.366385   0.046793
0.184784   0.815594
0.268614   0.014692
0.799169   0.287046
0.364257   0.547118
0.101689   0.420162
0.033012   0.662037
0.915330   0.452602
0.758962   0.688599
0.042539   0.984250
0.552788   0.234858
0.440227   0.083178
0.861016   0.925274
0.149506   0.802518
0.069500   0.895475
0.386613   0.422996
0.604342   0.427537
0.857694   0.911385
0.778043   0.255847
0.602739   0.091007
0.503115   0.556629
0.466791   0.534684
0.506026   0.355536
0.777760   0.249587
0.336821   0.267243
0.881191   0.170503
0.956792   0.988115
0.956911   0.961401
0.016574   0.882968
0.719097   0.719873
0.847872   0.975254
0.859424   0.018232
0.896517   0.141770
0.423931   0.392281
0.158259   0.242921
0.093475   0.632228
0.199885   0.735347
0.461366   0.153054
0.811645   0.128546
0.209601   0.706912
0.225069   0.763013
0.897314   0.936313
0.389587   0.145366
0.464896   0.071034
0.733556   0.652011
0.775504   0.391465
0.574753   0.472654
0.829920   0.067162
0.802889   0.081484
0.882758   0.716776
0.076115   0.864506
0.355877   0.213471
0.758803   0.476081
0.569250   0.219118
0.381016   0.898934
0.259328   0.322910
0.037973   0.879086
0.237637   0.366790
0.141255   0.642924
0.571619   0.494313
0.445862   0.877057
0.528621   0.970364
0.311750   0.386169
0.178477   0.926175
0.362668   0.683726
0.130480   0.608067
0.655035   0.432659
0.159322   0.653427
0.060794   0.320538
0.518512   0.643421
0.136757   0.907572
0.993593   0.066873
0.940237   0.849156
0.561926   0.667695
0.970221   0.935717
0.236374   0.198272
0.636202   0.943528
0.319083   0.418119
0.868830   0.750991
0.761730   0.755381
0.979142   0.751708
0.803531   0.956236
0.590142   0.463811
0.165710   0.776984
0.825065   0.460255
0.742523   0.241768
0.540285   0.690448
0.296353   0.766804
0.469748   0.390938
0.261233   0.016723
0.948564   0.337903
0.733462   0.561559
0.567702   0.492809
0.492516   0.282281
0.216673   0.730561
0.513187   0.347576
0.753101   0.899823
0.596578   0.305185
0.956374   0.472813
0.526219   0.086123
0.530116   0.360011
0.476386   0.183128
0.248012   0.966325
0.942446   0.499509
0.597577   0.757335
0.441042   0.536291
0.095623   0.782715
0.206851   0.028781
0.336915   0.188623
0.340305   0.436691
0.218716   0.274335
0.935457   0.855713
0.706349   0.706808
0.093198   0.400044
0.243359   0.438340
0.491571   0.498324
0.249449   0.325985
0.653563   0.178841
0.694374   0.374394
0.191749   0.281929
0.536944   0.185147
0.363676   0.145155
0.759743   0.385261
0.659275   0.491386
0.590533   0.870694
0.714657   0.857959
0.290561   0.336979
0.305719   0.748982
0.549575   0.570606
0.432740   0.371082
0.793322   0.619617
0.999553   0.592952
0.691141   0.362337
0.648512   0.789716
0.677414   0.197390
0.725198   0.940588
0.166104   0.440729
0.719035   0.718919
0.238905   0.773687
0.771802   0.831502
0.713793   0.102823
0.051848   0.406632
0.874145   0.462402
0.501553   0.599503
0.619935   0.760915
0.210456   0.344534
0.459299   0.157033
0.140250   0.176013
0.362066   0.982920
0.053413   0.250432
0.365978   0.590638
0.550724   0.694779
0.238488   0.710923
0.767759   0.913943
0.718842   0.883884
0.135465   0.825203
0.395047   0.590727
0.606173   0.644845
0.352416   0.128411
0.404405   0.258754
0.163861   0.418614
0.272276   0.202576
0.626020   0.054184
0.415760   0.411858
0.263378   0.500070
0.437503   0.506557
0.620836   0.211037
0.020186   0.681253
0.293555   0.325988
0.703352   0.804532
0.582458   0.257336
0.397254   0.357024
0.688204   0.661628
0.913431   0.561537
0.416326   0.054275
0.636629   0.827209
0.115644   0.154661
0.179445   0.801830
0.636428   0.404774
0.634756   0.885173
0.460446   0.187431
0.810055   0.934551
0.600832   0.196179
0.597628   0.057390
0.474917   0.055072
0.427903   0.217148
0.868247   0.822408
0.997911   0.598231
0.177072   0.279662
0.958557   0.035517
0.841805   0.606241
0.816658   0.990874
0.317633   0.005796
0.965820   0.529002
0.020844   0.891061
0.328670   0.882708
0.414204   0.437715
0.258365   0.697702
0.828215   0.637365
0.453407   0.822205
0.060013   0.177723
0.016922   0.666014
0.670650   0.311577
0.685621   0.905229
0.064613   0.679045
0.719442   0.696601
0.897665   0.220648
0.515276   0.324472
0.890602   0.748879
0.783662   0.849012
0.638036   0.613364
0.711552   0.949396
0.646888   0.662795
0.694985   0.879564
0.611874   0.440940
0.924680   0.712335
0.251911   0.827284
0.291498   0.250192
0.953526   0.623777
0.533151   0.164483
0.830857   0.978919
0.205155   0.498748
0.056026   0.097717
0.889927   0.340703
0.326076   0.207090
0.617314   0.084202
0.342431   0.524025
0.035811   0.686466
0.365283   0.749622
0.274391   0.558684
0.316388   0.677102
0.669097   0.355836
0.946309   0.927311
0.915882   0.701840
0.237717   0.761489
0.215787   0.287658
0.320781   0.771074
0.483904   0.251062
0.096582   0.284911
0.340391   0.598499
0.154068   0.507470
0.049691   0.636006
0.505306   0.425671
0.006445   0.900292
0.996910   0.889711
0.264431   0.451822
0.116052   0.376674
0.728065   0.406490
0.115713   0.709553
0.965383   0.148822
0.395233   0.474431
0.661192   0.552859
0.975986   0.427657
0.436134   0.706506
0.193032   0.246455
0.907726   0.162028
0.680747   0.051801
0.169081   0.822928
0.294343   0.348027
0.531738   0.973585
0.228910   0.625368
0.319147   0.034671
0.592161   0.111821
0.032288   0.901811
0.213337   0.779747
0.984603   0.969474
0.745247   0.729193
0.187733   0.542656
0.860158   0.685989
0.343385   0.632294
0.211175   0.547815
0.911265   0.602391
0.227995   0.751377
0.407105   0.446174
0.371749   0.210214
0.675142   0.439392
0.919838   0.226675
0.898093   0.683064
0.306184   0.385783
0.458717   0.061921
0.045629   0.132292
0.801146   0.176321
0.360962   0.250795
0.304460   0.956881
0.016376   0.473062
0.410748   0.425637
0.296978   0.419772
0.761156   0.005762
0.723799   0.455625
0.263397   0.565666
0.100194   0.380248
0.224050   0.618014
0.255030   0.487903
0.974325   0.317963
0.673128   0.736802
0.059696   0.289737
0.193366   0.300872
0.773243   0.477768
0.985582   0.347620
0.951253   0.804589
0.614837   0.754412
0.873247   0.180534
0.623439   0.398987
0.316565   0.036099
0.136953   0.962201
0.452503   0.737271
0.238365   0.287409
0.107377   0.854445
0.487363   0.797059
0.415346   0.045002
0.732511   0.527065
0.670493   0.397753
0.715826   0.742698
0.445192   0.696566
0.451423   0.108924
0.131485   0.438221
0.350595   0.337542
0.614194   0.446379
0.220635   0.151405
0.071805   0.712703
0.617785   0.644633
0.075377   0.850649
0.797829   0.212654
0.908170   0.734906
0.312560   0.492333
0.206423   0.663386
0.413132   0.111597
0.971685   0.353493
0.022747   0.525022
0.743603   0.722216
0.111106   0.660920
0.829685   0.737064
0.295789   0.548437
0.314273   0.850568
0.801037   0.876185
0.766470   0.181261
0.512169   0.567784
0.554139   0.071758
0.662903   0.860572
0.352515   0.496402
0.969957   0.081141
0.382540   0.580526
0.568761   0.532967
0.216565   0.122776
0.033695   0.835385
0.888880   0.380901
0.192361   0.287767
0.753531   0.178986
0.274130   0.801543
0.679654   0.070124
0.995211   0.166660
0.515145   0.575019
0.302698   0.052972
0.202524   0.568854
0.524309   0.801403
0.364912   0.352447
0.514221   0.320794
0.998656   0.666953
0.024714   0.572239
0.354027   0.427923
0.412652   0.845700
0.304896   0.894732
0.077388   0.032951
0.341986   0.185127
0.814911   0.727185
0.830023   0.613026
0.024820   0.718114
0.576211   0.277611
0.359359   0.775614
0.385096   0.348222
0.048156   0.853917
0.587659   0.638342
0.646095   0.814951
0.772383   0.446425
0.068200   0.482915
0.731829   0.765643
0.134942   0.410248
0.501277   0.723606
0.445765   0.227302
0.866812   0.143816
0.516167   0.355345
0.837047   0.041343
0.144746   0.305012
0.806083   0.476740
0.211773   0.641765
0.661748   0.784242
0.164754   0.098522
0.709910   0.028884
0.720303   0.684140
0.681014   0.267706
0.194920   0.510704
0.976569   0.589430
0.970642   0.333833
0.032678   0.790341
0.049124   0.114411
0.616218   0.913397
0.104501   0.034756
0.974762   0.391602
0.222146   0.068214
0.868495   0.581230
0.122479   0.835946
0.868620   0.755378
0.256702   0.149116
0.229498   0.534727
0.118954   0.295295
0.398715   0.661567
0.673948   0.878759
0.724419   0.611668
0.707962   0.259220
0.700465   0.296861
0.189194   0.688625
0.314038   0.717827
0.852860   0.801560
0.200381   0.477840
0.728691   0.958581
0.431260   0.385655
0.307584   0.280891
0.556062   0.908114
0.436842   0.564435
0.610291   0.782373
0.694941   0.669659
0.791618   0.718932
0.144165   0.720751
0.601425   0.660110
0.626116   0.943515
0.595798   0.988384
0.352054   0.840441
0.918407   0.338586
0.055382   0.744361
0.771982   0.462961
0.577229   0.634952
0.622038   0.874226
0.784130   0.854036
0.781918   0.339135
0.768218   0.243777
0.826196   0.665469
0.083275   0.987259
0.492514   0.662542
0.518294   0.794468
0.512946   0.188728
0.758808   0.043117
0.776408   0.455482
0.811988   0.208816
0.433021   0.916433
0.746928   0.060714
0.898531   0.493187
0.789286   0.953174
0.624001   0.861764
0.217396   0.845039
0.593794   0.484936
0.986306   0.717606
0.891719   0.811249
0.288733   0.734689
0.167964   0.152330
0.012179   0.378488
0.743479   0.771321
0.942779   0.620419
0.313638   0.174386
0.101136   0.338146
0.807841   0.576323
0.735110   0.421621
0.100185   0.186691
0.081775   0.697239
0.380193   0.496231
0.380847   0.958083
0.294815   0.808621
0.328435   0.148347
0.724762   0.301339
0.631602   0.670780
0.965240   0.300633
0.803220   0.842949
0.384104   0.351178
0.963074   0.164241
0.328773   0.168214
0.756792   0.601459
0.086906   0.883542
0.980799   0.085034
0.996573   0.930849
0.954006   0.451344
0.001327   0.995596
0.461956   0.618213
0.241335   0.636662
0.491450   0.563357
0.909666   0.622514
0.130706   0.014799
0.693601   0.470511
0.130468   0.424297
0.797786   0.594762
0.682027   0.105687
0.895486   0.049180
0.407588   0.737057
0.592131   0.261278
0.875779   0.584760
0.773641   0.116743
0.487874   0.789382
0.742494   0.730311
0.402681   0.934390
0.823169   0.678731
0.085880   0.442421
0.701967   0.430139
0.390579   0.111447
0.668563   0.629475
0.990348   0.727204
0.980664   0.206779
0.208295   0.986402
0.838728   0.342061
0.543651   0.489952
0.964286   0.029637
0.027399   0.277565
0.492782   0.284505
0.448975   0.761650
0.195272   0.210203
0.165315   0.201504
0.001217   0.535672
0.336481   0.240596
0.294728   0.254049
0.391192   0.170130
0.022494   0.724200
0.768166   0.129125
0.935887   0.332471
0.096079   0.789011
0.334740   0.593872
0.558729   0.093877
0.641335   0.624743
0.856746   0.571162
0.790599   0.677374
0.448979   0.398016
0.346194   0.608152
0.864707   0.660493
0.191552   0.262483
0.486975   0.314412
0.243907   0.170059
0.933822   0.325705
0.609144   0.812354
0.507348   0.175199
0.287667   0.226943
0.558557   0.714602
0.206113   0.178879
0.500431   0.648077
0.225525   0.061470
0.024493   0.151005
0.115306   0.743688
0.886545   0.126837
0.343068   0.483612
0.155602   0.905468
0.464952   0.372163
0.318953   0.205486
0.278303   0.038504
0.798625   0.275212
0.420439   0.550474
0.576718   0.144982
0.895005   0.093646
0.630587   0.949407
0.145903   0.159382
0.444521   0.993154
0.057863   0.681846
0.774845   0.106952
0.948808   0.526725
0.909998   0.345442
0.661826   0.463649
0.055882   0.461688
0.812851   0.136202
0.444555   0.505887
0.333778   0.802357
0.504816   0.146763
0.575257   0.644955
0.641715   0.932782
0.045794   0.335420
0.946789   0.228009
0.820324   0.235034
0.677232   0.258763
0.214729   0.555199
0.811958   0.231422
0.959272   0.034930
0.598876   0.893351
0.315239   0.388973
0.787957   0.550849
0.348762   0.844820
0.650070   0.322601
0.370819   0.181606
0.179673   0.318389
0.580459   0.043343
0.904586   0.305620
0.310231   0.368298
0.395486   0.208076
0.659732   0.555298
0.430267   0.866074
0.483111   0.097640
0.738503   0.244529
0.915254   0.883638
0.189160   0.557718
0.495291   0.787999
0.181073   0.066753
0.172378   0.441254
0.967232   0.141468
0.641473   0.917742
0.766676   0.207900
0.585936   0.662211
0.160074   0.394136
0.260336   0.561068
0.448501   0.675514
0.230725   0.792539
0.341102   0.355719
0.691880   0.587890
0.441425   0.910708
0.232426   0.753981
0.386786   0.980814
0.329283   0.167156
0.716482   0.469286
0.915554   0.906134
0.628930   0.291823
0.867255   0.200130
0.733593   0.157958
0.298901   0.000442
0.625354   0.200998
0.545472   0.317805
0.930434   0.289616
0.287532   0.000019
0.513926   0.865318
0.197948   0.895520
0.432285   0.916285
0.359563   0.584122
0.517533   0.307109
0.599598   0.275679
0.234289   0.073294
0.673479   0.563955
0.261817   0.868861
0.024051   0.659558
0.894192   0.855669
0.363755   0.535751
0.426237   0.626457
0.794932   0.495044
0.423703   0.436718
0.693399   0.585567
0.760653   0.916614
0.961780   0.074425
0.469737   0.869692
0.414290   0.600248
0.345028   0.115077
0.872118   0.999181
0.743459   0.271673
0.322694   0.009810
0.000402   0.340731
0.330036   0.079210
0.270876   0.298923
0.941592   0.940621
0.817203   0.150373
0.304482   0.716711
0.764301   0.223478
0.031583   0.228791
0.346915   0.560603
0.443002   0.359330
0.712838   0.388130
0.885942   0.195968
0.909316   0.405907
0.614254   0.419472
0.918009   0.779531
0.018537   0.340827
0.614361   0.575797
0.558877   0.574537
0.708372   0.302370
0.290429   0.391508
0.503933   0.520391
0.764201   0.753797
0.600548   0.555649
0.183973   0.307402
0.359970   0.357949
0.734002   0.508028
0.769517   0.253782
0.914935   0.246469
0.050590   0.055114
0.413740   0.576081
0.471199   0.933620
0.724429   0.234741
0.283065   0.213383
0.775859   0.070894
0.480753   0.428714
0.055624   0.214765
0.486953   0.970642
0.192043   0.485884
0.444683   0.852965
0.370934   0.996871
0.234443   0.390662
0.972447   0.053445
0.819549   0.335649
0.824746   0.790998
0.713515   0.225465
0.689045   0.067768
0.865103   0.576243
0.532622   0.248121
0.030564   0.751614
0.264544   0.306428
0.174098   0.673015
0.430013   0.363039
0.225564   0.357887
0.691095   0.339746
0.793623   0.384867
0.957241   0.860205
0.070079   0.728697
0.146989   0.059445
0.653081   0.460664
0.550825   0.386370
0.372404   0.869570
0.920907   0.868853
0.012167   0.810595
0.996391   0.452416
0.236968   0.251880
0.822196   0.128828
0.047651   0.607220
0.663641   0.418319
0.924195   0.911247
0.251070   0.161187
0.342829   0.354963
0.571558   0.104415
0.629581   0.687302
0.501709   0.711807
0.867074   0.554326
0.418479   0.142064
0.490678   0.363850
0.809693   0.720583
0.699609   0.805021
0.646617   0.505227
0.139158   0.011372
0.987357   0.397964
0.135678   0.344429
0.563341   0.213804
0.575245   0.330005
0.141067   0.911279
0.979005   0.929155
0.078478   0.679788
0.731837   0.353074
0.879789   0.176906
0.246268   0.302536
0.339283   0.177111
0.927802   0.844600
0.662868   0.676177
0.060431   0.227659
0.293215   0.809645
0.609674   0.782194
0.310967   0.195636
0.177851   0.255174
0.919825   0.773211
0.824130   0.696030
0.330772   0.107109
0.458905   0.832769
0.571543   0.050229
0.911405   0.986092
0.299834   0.212998
0.854699   0.640169
0.806276   0.262739
0.640636   0.327960
0.758527   0.702545
0.796584   0.147061
0.806552   0.289356
0.442014   0.200917
0.296093   0.984106
0.621915   0.362765
0.143681   0.259823
0.981626   0.887207
0.182512   0.189152
0.934509   0.990484
0.420695   0.070077
0.081233   0.372985
0.479690   0.789128
0.285276   0.058050
0.427343   0.777674
0.261525   0.029818
0.820487   0.919676
0.315510   0.200763
0.777967   0.096990
0.763934   0.655764
0.084445   0.872665
0.445801   0.206543
0.173168   0.460683
0.815445   0.349246
0.546031   0.190381
0.222208   0.466227
0.546288   0.880489
0.028173   0.840727
0.732024   0.425702
0.145294   0.166474
0.523145   0.804796
0.824645   0.732941
0.260310   0.404699
0.120577   0.986326
0.690405   0.110304
0.165631   0.692889
0.618627   0.540328
0.353753   0.186904
0.645996   0.581435
0.718913   0.760327
0.632436   0.771508
0.455203   0.662886
0.332934   0.365541
0.146075   0.386341
0.346759   0.894591
0.441926   0.780451
0.411793   0.126944
0.519553   0.286216
0.975179   0.426250
0.491570   0.595679
0.575401   0.222536
0.434249   0.644208
0.552064   0.385144
0.709501   0.502374
0.525626   0.334380
0.537268   0.290804
0.080487   0.590995
0.736618   0.500724
0.602624   0.719137
0.091238   0.523407
0.343689   0.620390
0.011678   0.935357
0.589137   0.400634
0.135796   0.188536
0.274885   0.230990
0.813265   0.549375
0.839461   0.900362
0.330054   0.391360
0.225399   0.017310
0.505248   0.732635
0.671191   0.886326
0.150492   0.247079
0.478140   0.507423
0.123052   0.486788
0.542365   0.862898
0.710796   0.110279
0.744670   0.678189
0.382172   0.552973
0.156066   0.263060
0.094682   0.875459
0.240051   0.732594
0.765014   0.454616
0.259222   0.255773
0.097658   0.857457
0.077493   0.192604
0.897080   0.925954
0.949637   0.505386
0.335321   0.649840
0.134989   0.350222
0.870416   0.812846
0.520605   0.048051
0.595106   0.540594
0.169388   0.286003
0.201767   0.381875
0.511726   0.648488
0.815947   0.968604
0.224617   0.077087
0.423252   0.887677
0.318384   0.285242
0.426003   0.108901
0.702989   0.088288
0.443898   0.107198
0.991941   0.776595
0.863636   0.591135
0.865997   0.178058
0.939261   0.386119
0.858001   0.291323
0.157594   0.946081
0.008091   0.043024
0.277623   0.897542
0.769335   0.673288
0.603247   0.850317
0.625930   0.327598
0.297222   0.538310
0.764177   0.988523
0.784446   0.396601
0.932955   0.150302
0.191186   0.207270
0.992111   0.940175
0.420952   0.417102
0.978723   0.849999
0.790152   0.693551
0.369940   0.321943
0.992146   0.505319
0.399317   0.443801
0.260003   0.163572
0.672088   0.973353
0.938722   0.844321
0.682093   0.139248
0.177610   0.043290
0.015547   0.237171
0.306519   0.704150
0.992673   0.343806
0.926467   0.319614
0.584809   0.343257
0.015736   0.003029
0.770591   0.141516
0.858474   0.635803
0.936337   0.258347
0.002753   0.146268
0.464314   0.190422
0.487203   0.580477
0.318037   0.633187
0.132801   0.414281
0.836013   0.502061
0.130022   0.119114
0.869130   0.935923
0.922074   0.514871
0.296197   0.310800
0.329386   0.129971
0.991424   0.504042
0.985958   0.420850
0.999999   0.256043
0.990921   0.825817
0.416166   0.752597
0.092783   0.063047
0.491068   0.237754
0.380020   0.347651
0.131894   0.784554
0.561348   0.172697
0.538731   0.023555
0.016169   0.810745
0.185493   0.768621
0.222929   0.762432
0.279271   0.224709
0.748687   0.608078
0.591198   0.447939
0.277948   0.945084
0.896352   0.069168
0.377156   0.189005
0.428245   0.437170
0.965847   0.990014
0.086265   0.895371
0.990005   0.139297
0.497826   0.581127
0.007344   0.518022
0.137590   0.999999
0.516928   0.287897
0.416679   0.217444
0.463004   0.761630
0.579246   0.688218
0.547776   0.962324
0.756241   0.613386
0.718565   0.782954
0.397958   0.651349
0.237845   0.390567
0.080199   0.506934
0.343654   0.291048
0.619206   0.652799
0.175955   0.435281
0.477008   0.709305
0.693666   0.280801
0.554527   0.157782
0.027837   0.217786
0.446407   0.599404
0.440746   0.435301
0.107231   0.436296
0.206907   0.662299
0.891342   0.162890
0.070104   0.265835
0.248298   0.778382
0.145014   0.184821
0.762618   0.113704
0.850274   0.617482
0.568790   0.717955
0.618910   0.827856
0.563836   0.847609
0.108065   0.494891
0.684376   0.864056
0.850730   0.536812
0.181657   0.891941
0.396633   0.678019
0.941164   0.034100
0.716270   0.945222
0.434893   0.430620
0.454004   0.252813
0.238453   0.022082
0.762769   0.331865
0.831153   0.905742
0.464364   0.719918
0.495150   0.065578
0.207142   0.177114
0.303727   0.952663
0.924949   0.211454
0.655318   0.885329
0.277562   0.224826
0.466714   0.885987
0.593470   0.968944
0.851647   0.638880
0.318602   0.820220
0.139261   0.577886
0.866058   0.763033
0.902579   0.139046
0.739731   0.465804
0.984503   0.102553
0.787094   0.414268
0.312551   0.913967
0.643456   0.025669
0.971767   0.685750
0.391851   0.662654
0.602413   0.374290
0.252624   0.971070
0.493023   0.309579
0.451073   0.753187
0.242843   0.705125
0.987045   0.218872
0.522082   0.042326
0.320727   0.228786
0.729635   0.739069
0.593467   0.652817
0.463254   0.092837
0.822312   0.896180
0.749842   0.367127
0.847658   0.181855
0.731932   0.097747
0.215853   0.531036
0.179770   0.173127
0.745380   0.517014
0.139863   0.853309
0.562726   0.590578
0.591964   0.218998
0.038184   0.184937
0.312916   0.568461
0.986306   0.042003
0.308244   0.527529
0.395108   0.130292
0.628860   0.033781
0.979563   0.351010
0.682736   0.937438
0.718708   0.702599
0.101322   0.062756
0.639836   0.956471
0.234049   0.834619
0.602505   0.307801
0.256232   0.133344
0.493941   0.692304
0.666676   0.030081
0.208243   0.577520
0.684827   0.178577
0.609272   0.959670
0.520463   0.896330
